gene_name   logFC	logCPM	F	PValue	FDR
ENSG00000230397	-0.27814978571976	0.871621865436071	0.356948356138457	0.560063820540072	0.775545224386723
ENSG00000289685	-0.302137847499009	1.89863591755162	0.364326711682384	0.560085307439387	0.775545224386723
ENSG00000105135	0.082502612369469	4.99610543355418	0.358724067649404	0.560124269991103	0.775545224386723
ENSG00000132341	0.0282630824180913	8.9946568758219	0.356551194439634	0.560266924625694	0.775673990036158
ENSG00000272078	-0.228385361195435	0.909736065862638	0.35601941543141	0.56056709120611	0.775915872210742
ENSG00000163956	0.0305791040169268	7.42944414034217	0.355987934661619	0.560572934116265	0.775915872210742
ENSG00000198089	0.051360967739594	5.53463438568765	0.355955362972239	0.560590649367546	0.775915872210742
ENSG00000105341	-0.0316827068487246	6.37565160021866	0.35571721159205	0.560720133729087	0.775987551519507
ENSG00000072818	0.193938443356031	1.35281302866958	0.355580545665001	0.560799138640326	0.775987551519507
ENSG00000142207	-0.0325667702634068	6.44016171723969	0.355510771720779	0.560832430330407	0.775987551519507
ENSG00000224358	0.326923869956138	0.425609699490651	0.355564568787381	0.560841140557918	0.775987551519507
ENSG00000145743	0.0796248264816702	3.86717849443166	0.355260401605547	0.560968779655312	0.77609541289484
ENSG00000144857	-0.0874033180088406	3.44068756470927	0.355094430429512	0.561059197254084	0.776124564252776
ENSG00000225880	0.109473272209698	2.40873236864781	0.355016073736084	0.561102481994215	0.776124564252776
ENSG00000043039	-0.0882654536498379	3.34462010899652	0.354948070302473	0.561138904594511	0.776124564252776
ENSG00000159882	-0.0548371576689526	4.41503929989918	0.354765268263576	0.561238412402631	0.776193469689376
ENSG00000163681	0.041332172947953	5.75594397914379	0.354071725892079	0.561616476150288	0.776526609090151
ENSG00000291234	-0.131704202250961	1.87601635820707	0.354058009019741	0.561625740539887	0.776526609090151
ENSG00000279753	0.50658421782368	0.347979436679271	0.356899015056874	0.561628425164876	0.776526609090151
ENSG00000149554	0.05400658156058	5.58363483596821	0.353778907269612	0.561776283081025	0.776662299142286
ENSG00000168297	0.0525100903935877	4.36801061550986	0.353639776511174	0.56185232027534	0.776698680975317
ENSG00000158793	-0.0516231457645743	4.63778551995305	0.353479232897513	0.561939982048884	0.776750979697278
ENSG00000132432	-0.056774706901916	4.9908033731651	0.353328872633164	0.562022104429157	0.776750979697278
ENSG00000196792	-0.0487713474261683	4.98622544829933	0.353297362614956	0.562039326772827	0.776750979697278
ENSG00000144445	0.0612080098490435	4.11855072803615	0.353053176669813	0.562172822555181	0.776835805469289
ENSG00000224870	0.0509004227961154	5.25059863198915	0.353003030741913	0.562200165215435	0.776835805469289
ENSG00000290555	0.0709624234421278	3.95329250684317	0.352883046138276	0.562265842986542	0.776848567497581
ENSG00000175203	-0.0302617801037559	7.14712572010504	0.352804215829322	0.56230886324148	0.776848567497581
ENSG00000267309	-0.118267794526385	2.27703211819959	0.352493402336223	0.562479834486404	0.777005685774653
ENSG00000244462	-0.0310868994646844	7.20205535106432	0.352414536232645	0.562522072877892	0.777005685774653
ENSG00000162302	0.063392458775054	4.56417807360298	0.352203494902462	0.562637680717493	0.777096658752251
ENSG00000104881	0.0665875166305767	3.87677985522413	0.352053459358816	0.562719872541524	0.777141466622858
ENSG00000138050	-0.0583082308263472	4.39079663212966	0.351856511696169	0.562827753907696	0.777199200470237
ENSG00000131462	-0.0293723505547589	7.82624205927311	0.351795354853456	0.562861183977965	0.777199200470237
ENSG00000233006	0.132849107019306	2.28203991785491	0.351700743597695	0.562913964614592	0.777203379993331
ENSG00000131873	-0.0330753014640614	6.18941170196667	0.351007596179609	0.563293215953402	0.777658270120026
ENSG00000162604	-0.0738790877711427	4.37758257082101	0.350472351850714	0.563587216357985	0.777995396494175
ENSG00000147437	-0.191779334013498	1.17785194578785	0.350329146617517	0.563672208116313	0.778043965979051
ENSG00000138468	0.0736190239934163	3.61033997296453	0.349555369767787	0.564091526708957	0.778492278321555
ENSG00000092529	-0.178389128560762	1.31890650598096	0.349554648305557	0.564096671040374	0.778492278321555
ENSG00000184481	-0.0492541573792954	4.82305008573179	0.349268914470766	0.564249163048052	0.778633937806857
ENSG00000138738	-0.0824171269256145	3.15990011082952	0.34914158105193	0.564319486755835	0.778662194383261
ENSG00000170919	0.101960858203737	3.49541742624839	0.348947138818946	0.564426516495493	0.778713782130294
ENSG00000137770	-0.0403213700728287	5.62025890345654	0.348892337087196	0.564456574807075	0.778713782130294
ENSG00000177640	-0.176088018780888	1.26241975856714	0.348415959610194	0.564724637947161	0.779014797719233
ENSG00000113645	0.042612471305169	5.69793770623466	0.348098286828688	0.564894530326814	0.779180349513039
ENSG00000236423	-0.183147628637929	1.23371743433963	0.347800935871286	0.565064408430876	0.779309259045673
ENSG00000113460	-0.0289325632856754	6.94711782029915	0.347675112716793	0.565128202801369	0.779309259045673
ENSG00000163820	-0.038979663384133	5.97013303602753	0.347590870868195	0.565174748836186	0.779309259045673
ENSG00000086589	0.036928130173018	6.3283276838994	0.347567713305592	0.565187542137407	0.779309259045673
ENSG00000163412	-0.0515110674187853	4.65998000142786	0.347331440191785	0.565318188494157	0.779383183642329
ENSG00000186130	0.0499528657473084	4.77740162611329	0.347253074651261	0.56536150775734	0.779383183642329
ENSG00000257303	0.111800223788842	2.53954608771078	0.347201076305773	0.565390835224049	0.779383183642329
ENSG00000066455	-0.0457658608724423	5.25317930056186	0.346940142681706	0.565534537770015	0.77951248694127
ENSG00000103021	-0.105293913213696	3.26480542961578	0.346628495443305	0.565707165528567	0.779630570873907
ENSG00000224424	0.223939803341292	1.19270443390105	0.346566233065	0.565747778473776	0.779630570873907
ENSG00000234127	0.0339649879907486	6.63330437186833	0.34651479350403	0.56576993479461	0.779630570873907
ENSG00000145431	0.0659825815397532	3.78625412128992	0.346254488037732	0.565914209089852	0.779760594530527
ENSG00000185215	-0.0900978052227755	2.95922206979929	0.345888596626802	0.566117242048259	0.779971550364778
ENSG00000286940	-0.148627913562932	1.61617091185024	0.34578199107314	0.566178780909677	0.779979778958186
ENSG00000055332	-0.0388605972949794	7.30885719842539	0.345697051756961	0.566223077484529	0.779979778958186
ENSG00000266993	0.260187827592649	0.890199278007593	0.345513919413914	0.566336635743735	0.780067417948408
ENSG00000050405	-0.0304296323373571	6.91454871439788	0.345243723986974	0.566474600077141	0.780188655246431
ENSG00000262664	-0.0501985190736132	5.2351282737768	0.344665963130036	0.566795512736556	0.780561818254231
ENSG00000260456	0.198215320077498	1.52682801241493	0.34454539862375	0.566865845233133	0.78058985969559
ENSG00000271755	0.256966415316243	0.68929475362395	0.344440551973433	0.566939845868748	0.78062294687666
ENSG00000275734	-0.195999668127083	1.11831611077567	0.344156420953624	0.567085899858354	0.780694593401545
ENSG00000168152	0.11206619988082	2.67123803955168	0.344133937513757	0.567091834794657	0.780694593401545
ENSG00000014824	-0.0362607646866201	5.99079263064907	0.343823936316295	0.567263808678213	0.780788776512315
ENSG00000289234	0.140731923919837	2.3579409004998	0.343778007411458	0.567290188981575	0.780788776512315
ENSG00000214087	0.04202845872896	5.26589876663	0.343710245129948	0.567327115811187	0.780788776512315
ENSG00000145715	0.0390392521530237	5.4549906001884	0.343650842961472	0.567360181946821	0.780788776512315
ENSG00000196628	-0.040845325395653	5.89371289587381	0.343334257642971	0.567536516828321	0.780962643531994
ENSG00000170852	-0.0372049260594794	5.66108051616157	0.342974700753512	0.567736928680585	0.781105610741333
ENSG00000091490	-0.0422668785674378	5.23273391215264	0.342957431119517	0.567746575904805	0.781105610741333
ENSG00000136527	-0.0307835190005999	7.69499686508011	0.342878753808737	0.567790423786431	0.781105610741333
ENSG00000137806	-0.0694544421765645	3.57253897617763	0.342754215926626	0.567860015070946	0.781132555074255
ENSG00000271380	0.155719990445964	1.50954111595249	0.342393374253668	0.568064665316951	0.781312672988854
ENSG00000158528	-0.053696548643856	5.09176394601032	0.34224990641603	0.56814136956808	0.781312672988854
ENSG00000161016	-0.0366446650725044	9.79404030152841	0.34220361416194	0.56816718988537	0.781312672988854
ENSG00000130475	0.239677473631688	0.542199605232558	0.342209431812426	0.56819102267162	0.781312672988854
ENSG00000104093	-0.0425715725905583	5.81905813871409	0.341710742836467	0.568442565910758	0.781502778835966
ENSG00000105072	0.0559040614888779	4.15677484251538	0.341677557829622	0.568461203438175	0.781502778835966
ENSG00000172840	0.0376149481901022	5.89573505037542	0.341497070721858	0.568562028582775	0.781502778835966
ENSG00000198363	0.0356159440412822	6.67671585292508	0.341469836245396	0.568577254940951	0.781502778835966
ENSG00000121644	-0.0298533703853272	6.54517436859984	0.341465969981024	0.56857941754502	0.781502778835966
ENSG00000114805	0.0864107883675346	3.10905480276878	0.341102712526045	0.568782907420059	0.781713689671718
ENSG00000133247	0.0508957298929254	4.74525506132749	0.341005306376568	0.568837221225462	0.781719559493529
ENSG00000112293	0.0801071598064629	3.65013723987957	0.340832507952467	0.568934025820249	0.781783815740509
ENSG00000168505	-0.153041110543415	1.93667868445959	0.340348893949967	0.569206410781507	0.782089308014594
ENSG00000286360	0.213161791062339	1.10460111807128	0.340038665739177	0.569386182954302	0.782267507821385
ENSG00000232457	0.281092203919929	0.672813686352015	0.339810775096752	0.569526533991234	0.782374343120834
ENSG00000124507	-0.134756948798407	2.39016899982579	0.339709669620766	0.569564114331357	0.782374343120834
ENSG00000261572	-0.184373704576447	0.945782658850714	0.339094160721775	0.569919015654153	0.782747411023901
ENSG00000145911	-0.12341433102764	2.37103138813492	0.338918054482215	0.570008747101409	0.782747411023901
ENSG00000242852	-0.835492786244589	1.60835148230795	0.370994595683879	0.570010235747297	0.782747411023901
ENSG00000241343	-0.0334697483359464	9.12598354857935	0.338758291710128	0.570097774754246	0.782747411023901
ENSG00000204351	-0.0288464234274311	6.94280668060524	0.338593656219064	0.570190362113582	0.782747411023901
ENSG00000231764	0.138976283011283	2.22237433283145	0.338563695592018	0.570208207857028	0.782747411023901
ENSG00000119912	-0.0296069653031033	6.48960619965379	0.338531545454634	0.570225300479534	0.782747411023901
ENSG00000272758	0.0969726404056821	3.30849061666423	0.338353839864316	0.570325461884033	0.782747411023901
ENSG00000204650	0.0359302726049341	5.83125213075471	0.338288243255783	0.570362203091004	0.782747411023901
ENSG00000174886	-0.0382449091059885	6.7442009381918	0.338191582018734	0.570416605193033	0.782747411023901
ENSG00000106404	-0.0527285542982447	4.61577481701169	0.338095945909103	0.570470511113947	0.782747411023901
ENSG00000158402	-0.0485600095968972	4.83524017042497	0.338080585465651	0.570479150063725	0.782747411023901
ENSG00000160208	0.0265483600843689	7.62809953841746	0.338066331310795	0.570487118270733	0.782747411023901
ENSG00000279495	0.158758401848585	1.41438639374566	0.337932860729985	0.570566313231584	0.782787315913453
ENSG00000198563	0.0234492418450472	9.8782889855169	0.337798400206351	0.570638018583487	0.782816939342466
ENSG00000121903	0.0532696694631404	4.57230218449679	0.337499891283655	0.570806306359142	0.782979040361446
ENSG00000289288	0.230497533257129	0.805319643729097	0.337235984192976	0.570969186805047	0.783040880559664
ENSG00000188013	-0.20499056899274	1.31455344752716	0.33720123460526	0.570979480020961	0.783040880559664
ENSG00000172062	-0.0550827573938133	5.75799660767706	0.337146465932151	0.571005538812512	0.783040880559664
ENSG00000117115	0.190054947459171	1.01142631144446	0.337062980226096	0.57106149758135	0.783040880559664
ENSG00000197498	-0.0424965775212666	6.28082961044418	0.336835379740606	0.571181072279277	0.783040880559664
ENSG00000102032	-0.203205947222228	1.09037919520489	0.336844511024185	0.571183353842085	0.783040880559664
ENSG00000288838	-0.13572402317814	2.51292004421258	0.33679894633705	0.571202281158529	0.783040880559664
ENSG00000273706	-0.0665646131305999	4.32595320546334	0.336545005487157	0.571345103180776	0.783167941100991
ENSG00000131473	-0.0230476076111248	9.22582479626767	0.336344948970979	0.57145802802388	0.783197222070371
ENSG00000198429	0.202353038846574	0.946033766049792	0.336347608133396	0.571466739463421	0.783197222070371
ENSG00000111261	-0.0669926320209332	4.20873117497162	0.336211744113992	0.571533380835784	0.783219838760925
ENSG00000163399	0.0246534999903018	9.3219209259839	0.336117704398333	0.571586451606129	0.783223856187662
ENSG00000132612	0.0302914512382732	6.7305388399212	0.335876359626921	0.571722909802177	0.783274389010083
ENSG00000181652	0.215678599445003	0.7568519437239	0.335902898525495	0.571723614588885	0.783274389010083
ENSG00000170837	0.0877270454044763	3.46385503258635	0.335614772284769	0.57187103107162	0.783387352434973
ENSG00000085276	0.0491232430974387	4.73446171933632	0.335552176248242	0.571906367528867	0.783387352434973
ENSG00000141026	-0.0520223176508607	4.72457054039857	0.335369930018291	0.572009521155584	0.78345995001941
ENSG00000077009	0.169935991806313	1.134334860024	0.335209644261262	0.572107066294088	0.783460882242242
ENSG00000170846	-0.0629745225642717	4.477727167088	0.335127478734455	0.572146822530321	0.783460882242242
ENSG00000055130	0.0343802670075639	6.83402082694528	0.33510291061011	0.572160664785833	0.783460882242242
ENSG00000198142	-0.0524058696357675	4.48857965104944	0.334804904792272	0.572329584283504	0.783587219255764
ENSG00000164221	0.0610357856722337	4.51232956128691	0.334763142076253	0.572353253422205	0.783587219255764
ENSG00000244184	0.221918080554894	0.834874477351667	0.334644918863034	0.572433307488272	0.783628139188003
ENSG00000177551	-0.099871750990902	2.55316087016084	0.334346234321814	0.572590196098412	0.783729388374887
ENSG00000223573	0.216624801360659	0.877215543135779	0.334335422096864	0.572607612158158	0.783729388374887
ENSG00000144366	-0.0550042704358014	4.52955953446336	0.334041091967802	0.572762814085895	0.783873131140334
ENSG00000173253	0.231738891970351	0.994843809776276	0.333884467867889	0.572860909824173	0.783938701039283
ENSG00000101282	-0.180559432555482	0.979209592442874	0.333739774005752	0.572943087108206	0.783960561142272
ENSG00000128564	-0.214353852687043	0.729549786960208	0.33361162137726	0.573022972783492	0.783960561142272
ENSG00000144815	0.053059410095387	5.32930646518522	0.333575012410335	0.573027443001246	0.783960561142272
ENSG00000267157	0.281128225994873	0.785979642190683	0.333246932378164	0.573228899689468	0.784167496457586
ENSG00000224905	-0.200580918884541	0.970970173303547	0.332972469078173	0.573379427937908	0.784304732383368
ENSG00000133243	-0.0324618057882204	6.57373895175976	0.332735883326267	0.573504605011971	0.784407270369669
ENSG00000176148	-0.0604056191012427	4.4593413160991	0.332489020915204	0.573645211751891	0.784530892381044
ENSG00000123473	0.0399271474606449	5.98563717229334	0.33204127292576	0.573900214142643	0.784810929276217
ENSG00000172819	-0.0791832583686017	3.46152639881947	0.331901994145766	0.573979745788345	0.784850981176447
ENSG00000048405	-0.0534960103244364	4.77479659802103	0.331770632463698	0.574054559432431	0.784884575308009
ENSG00000133114	0.0476435439828617	4.80604482879473	0.33154660567061	0.574182338944508	0.78499057558657
ENSG00000290387	0.195662008677159	1.86931831868177	0.331139113284057	0.574416629196518	0.785171758725176
ENSG00000107882	-0.045529999046336	4.87315003824135	0.331117858361426	0.574427048159005	0.785171758725176
ENSG00000104343	0.0573204214981245	4.32318935285147	0.33105029795591	0.574465657158315	0.785171758725176
ENSG00000118655	0.0455756871094447	5.05629329457413	0.330956758265707	0.574519031805224	0.785176010133806
ENSG00000167595	-0.0405904244502817	6.61682173450534	0.330299849312311	0.574894473540593	0.785620380647152
ENSG00000198301	0.0416758591840168	5.81415085806231	0.330082100190896	0.575019049520287	0.785638332413212
ENSG00000269940	-0.308113344102902	0.946660189080013	0.330033177201977	0.575057256652409	0.785638332413212
ENSG00000262160	0.44240563992597	2.87181874529999	0.357972522806863	0.575058491313787	0.785638332413212
ENSG00000180881	0.136490908062667	1.92047263213688	0.329621176359437	0.575284514985928	0.785822005965885
ENSG00000290879	0.104125775956937	2.88685732386988	0.329594077100673	0.575298845289421	0.785822005965885
ENSG00000132326	-0.112961853164431	2.72750420415034	0.329515647548231	0.57534385008846	0.785822005965885
ENSG00000111348	-0.20285440765536	1.08894372754744	0.329254586823971	0.575500314476785	0.785966988323296
ENSG00000126603	0.0704459114053907	3.98672863551153	0.329033831222813	0.575619610557185	0.78606118861035
ENSG00000105519	0.106514036659324	2.37080842611797	0.328812509305153	0.575747242426477	0.7861421672
ENSG00000170412	-0.0593861426535751	4.7901026849815	0.32875442117384	0.57577984902413	0.7861421672
ENSG00000104427	-0.0834345863897374	3.11613716287623	0.328517590909115	0.575915966427252	0.7861421672
ENSG00000221988	-0.0335708233930519	6.37556742890668	0.328472937959774	0.575941345667971	0.7861421672
ENSG00000101596	0.0276064118403961	7.97427063313482	0.328471026353846	0.575942440433308	0.7861421672
ENSG00000256664	0.0982233411694712	3.26887087752489	0.32833403061858	0.576021290885108	0.7861421672
ENSG00000143032	0.145271558912956	1.68993773319277	0.328320660086319	0.576031191714436	0.7861421672
ENSG00000176903	0.0351906493374388	6.15570606489262	0.32765404568213	0.576411865768649	0.786494813380289
ENSG00000196741	-0.19321234467042	1.59531557703088	0.327570730634604	0.576462595564662	0.786494813380289
ENSG00000290830	0.178359591084046	1.80589569514841	0.32745489998718	0.576528357151287	0.786494813380289
ENSG00000102030	0.0301302632267414	7.63380120847	0.327395561655559	0.576560545951822	0.786494813380289
ENSG00000116005	-0.0284940655020519	7.21891293697196	0.327392530112793	0.576562290613881	0.786494813380289
ENSG00000139263	-0.0496762991680437	4.99751204532542	0.327341536689465	0.576591678050769	0.786494813380289
ENSG00000254721	0.290029172315727	2.10962930071586	0.335661141981946	0.576949114460561	0.786913657294022
ENSG00000041357	0.027109176112654	8.04377278404242	0.326582732361881	0.577028611217521	0.786953373129814
ENSG00000225783	-0.22377482083208	1.1102885057633	0.326439993106231	0.577117930653663	0.786953442851287
ENSG00000131446	-0.041619349179857	6.16544216613689	0.326407857801744	0.577129418174531	0.786953442851287
ENSG00000115758	-0.0241414187425291	8.06274918640166	0.325377647740233	0.577723996876834	0.787665730747091
ENSG00000246067	0.066932309254759	3.95575327401222	0.325328230968004	0.577752637020688	0.787665730747091
ENSG00000233757	-0.0704915909416367	4.01615429331142	0.32505893531878	0.57790828898643	0.78780917900838
ENSG00000248919	-0.0676145264774367	4.15444170347151	0.324636423722383	0.578152657754607	0.788068365863373
ENSG00000062650	-0.0299129343932508	6.78958339721911	0.324529876196807	0.578214234543283	0.788068365863373
ENSG00000291130	0.18269491823903	1.28815532072363	0.324477140066915	0.578249766950002	0.788068365863373
ENSG00000172965	-0.043906986805197	4.92417346500092	0.324274196751887	0.578362305414509	0.788133383030358
ENSG00000148399	0.0352312836399855	5.88447131299224	0.324176407536133	0.57841889076167	0.788133383030358
ENSG00000140682	0.0871730077210218	2.88182014659675	0.324094923347414	0.57846649118147	0.788133383030358
ENSG00000008405	-0.0454351855738168	5.07325605414082	0.324037668219991	0.578499287486466	0.788133383030358
ENSG00000198556	-0.0594923492462481	4.13810955528788	0.323837304417852	0.578615446094555	0.788222890332523
ENSG00000283761	-0.089066820426511	3.78076381080946	0.323676353699183	0.578708768585598	0.788281276079145
ENSG00000135636	0.191063717122121	1.20648363447238	0.323440747860389	0.578851162107371	0.788406487337975
ENSG00000272374	0.17772781807273	1.28850075862322	0.323019649086883	0.579094665498118	0.788669378356243
ENSG00000138792	0.126890899720628	2.58579100336491	0.322627158611723	0.579318216205236	0.78877455480047
ENSG00000260219	0.118703219020331	2.43688953500309	0.322527088153328	0.579376494800198	0.78877455480047
ENSG00000102977	-0.0562645065899199	4.79877421874803	0.322516559249827	0.579381968832032	0.78877455480047
ENSG00000197969	-0.0331724668531713	7.88579467567902	0.322457933717575	0.579415985788517	0.78877455480047
ENSG00000133640	0.17789427788612	1.2881335386337	0.322452099825343	0.57942436568308	0.78877455480047
ENSG00000126070	0.0512828984945082	5.49696310561398	0.322169563364175	0.57958366339439	0.788922656490395
ENSG00000113387	-0.0377506011464988	7.53428895477339	0.321900525660184	0.579740171553769	0.789066935596535
ENSG00000073756	0.150252667596442	1.8147146431545	0.321781190911117	0.579811522198577	0.789095294325141
ENSG00000213443	0.123040336822387	2.11989276637441	0.321575790767857	0.57993033662211	0.789145678460219
ENSG00000151651	-0.230612501123124	0.894511670033593	0.321340159048005	0.580077442971543	0.789145678460219
ENSG00000126882	-0.164261251930462	1.86787181958059	0.321310822962353	0.580085268175895	0.789145678460219
ENSG00000154065	0.0650071191166216	3.88039077606876	0.321263262614148	0.580111351177796	0.789145678460219
ENSG00000151474	0.0687328159688588	4.3368193991744	0.321209462360526	0.580142693794478	0.789145678460219
ENSG00000159459	-0.0391186247091688	5.61209737986419	0.321067336719118	0.580225458514136	0.789145678460219
ENSG00000154102	0.182796699100377	1.49092298700824	0.321009779105576	0.580262448347642	0.789145678460219
ENSG00000170962	-0.0785941649315804	3.45499763400899	0.320981305694079	0.58027574955396	0.789145678460219
ENSG00000141905	0.049071943819751	5.61399848359755	0.320933981004968	0.580303207763429	0.789145678460219
ENSG00000110031	0.147800375632691	1.66948465176578	0.320760159751423	0.580407040447066	0.789172647024089
ENSG00000110367	-0.0371720488949746	7.03187305568977	0.320618598917075	0.580487160832144	0.789172647024089
ENSG00000196976	-0.0790524399954944	3.87254072319858	0.320556184727045	0.58052367157768	0.789172647024089
ENSG00000134278	0.0291085219813429	6.62297287191323	0.320488065771515	0.580563336330276	0.789172647024089
ENSG00000290545	-0.191438465054361	1.42652421386339	0.320473475827119	0.580575639178083	0.789172647024089
ENSG00000165813	0.0494659349600649	5.55641145762345	0.319770496832688	0.580982462228593	0.789656925299996
ENSG00000169599	-0.0503269368880025	4.86346529853268	0.31852226943524	0.581713073203054	0.790549792134383
ENSG00000106571	-0.0352750975489178	6.0513708148409	0.318475220902987	0.581740596670171	0.790549792134383
ENSG00000164024	0.0366132090383218	5.69830562756296	0.31825811144079	0.581867877385773	0.790653976395543
ENSG00000114209	-0.0460408539076245	5.03612986352299	0.318073981894403	0.581975893709776	0.790731967960373
ENSG00000288670	0.103000557024154	2.72486039883013	0.317747757321461	0.582167767957427	0.790814245281904
ENSG00000164258	-0.0517037067511074	4.74164311664264	0.317656613560099	0.582220852835446	0.790814245281904
ENSG00000171817	0.120713435408986	2.02910163653267	0.317552704169502	0.582283108289303	0.790814245281904
ENSG00000177697	-0.0385341251878928	6.77559529447967	0.317523675210277	0.582298855392236	0.790814245281904
ENSG00000138190	-0.0440995018279924	5.30817461802615	0.317503181728127	0.582310902357213	0.790814245281904
ENSG00000162636	-0.0492074522201145	5.04106291342345	0.317453335888684	0.582340199953764	0.790814245281904
ENSG00000204954	0.0555344273865592	4.27001177780307	0.317263222578439	0.582451939695657	0.790878050044486
ENSG00000066382	-0.0942530404049951	3.27248882006408	0.317201245947591	0.582488442850125	0.790878050044486
ENSG00000256745	-0.225556455275795	0.805173323363921	0.316760832099313	0.582760524598167	0.791178702828782
ENSG00000120742	-0.0434674489803081	5.59857232372484	0.316068248047164	0.583154907031353	0.791645329168051
ENSG00000280071	0.0505888203330213	5.53573428650223	0.315630736109087	0.583412754132164	0.791892057997381
ENSG00000154080	0.198606757798369	0.91597951091894	0.315605628764801	0.58343804465091	0.791892057997381
ENSG00000169554	-0.0418254271432825	5.52231713568496	0.31535070918741	0.583577912156105	0.79201308130239
ENSG00000095485	-0.0494708867566812	5.22224817891436	0.315230218447317	0.583649022326216	0.792040776453638
ENSG00000284948	-0.212691259733741	0.604804006500256	0.315115610473875	0.583738085571591	0.792092827893835
ENSG00000129244	-0.0880744152954609	3.15621488421556	0.314980049184579	0.583796902624139	0.792103831832857
ENSG00000177519	0.0455795731837481	5.04008684550294	0.31462751183219	0.584004925555688	0.79225238518893
ENSG00000272540	0.236327584692539	5.281688514788	0.344105199233168	0.584147410789336	0.79225238518893
ENSG00000081913	0.0409522530365498	5.72595874432586	0.314381194593595	0.584150477418363	0.79225238518893
ENSG00000205084	0.0548810974946527	4.24486912279088	0.314378717507503	0.584152016414205	0.79225238518893
ENSG00000116906	0.038947900849379	6.17817903144524	0.314341986306971	0.584173654003604	0.79225238518893
ENSG00000203666	0.170432494206173	2.03241341958984	0.314281536397173	0.584210692336681	0.79225238518893
ENSG00000112234	-0.0468801134411245	5.20056113742462	0.314081540788587	0.584327700291249	0.792290200225389
ENSG00000137547	0.0448060919653492	4.95302233239407	0.31406075724069	0.584340016439197	0.792290200225389
ENSG00000006625	-0.0337636227070973	6.09100024184287	0.313664753529382	0.584574339047466	0.792505545400639
ENSG00000184110	0.0235108345885546	9.77679910356072	0.313584596603922	0.584621797579278	0.792505545400639
ENSG00000267270	0.106001627033213	2.58464663002379	0.313521567343662	0.584659691107595	0.792505545400639
ENSG00000123444	0.0563699347428921	4.20128225525861	0.313413949578897	0.584722954055124	0.792505545400639
ENSG00000168301	-0.122523619169809	3.16645484738873	0.313340280683079	0.584766746274261	0.792505545400639
ENSG00000168675	0.0574202389133466	4.18784613909477	0.313261778480913	0.584813114239551	0.792505545400639
ENSG00000174500	0.15886105373687	1.41404479167166	0.3131992030533	0.584853973969564	0.792505545400639
ENSG00000169660	-0.0620959416265427	4.41184660356051	0.313080262731058	0.584920686977018	0.792527196744557
ENSG00000237054	-0.242983365217225	0.929218541478438	0.31268255625333	0.585166526698268	0.792741617947998
ENSG00000073905	-0.193736242429587	1.31621887499298	0.312556466141361	0.585235903159578	0.792741617947998
ENSG00000118507	-0.0903876738774093	2.96811341892753	0.312509612457904	0.58525945106934	0.792741617947998
ENSG00000184206	-0.100048342066518	3.87720468258165	0.312471298768367	0.585281933281753	0.792741617947998
ENSG00000110514	-0.0303232368445431	6.53549613027294	0.312014859760144	0.585552908007997	0.793039880006323
ENSG00000263412	0.176164600358391	1.28758014954066	0.311844358186689	0.585659124167239	0.793074447458419
ENSG00000168026	0.231315692012723	0.871232546512908	0.311820624375513	0.585679970928899	0.793074447458419
ENSG00000204599	0.0493124059613952	4.84138960356429	0.311700922419035	0.585739549631533	0.793086374689622
ENSG00000067365	0.0521955802933114	4.479474314567	0.311505242023884	0.58585593185184	0.793143677880933
ENSG00000113356	0.0650548510636032	3.65370610731251	0.31124178080104	0.586012726616881	0.793143677880933
ENSG00000266066	-0.167648068501092	1.331487118877	0.311238676274785	0.586018908358261	0.793143677880933
ENSG00000132330	-0.0514789033406774	5.06007994632894	0.311158491355126	0.586062216170375	0.793143677880933
ENSG00000280287	0.103966748471027	2.69333882197428	0.311086305356882	0.586105646912947	0.793143677880933
ENSG00000102886	-0.21028826598053	1.04423706842541	0.311029940833516	0.586146522839887	0.793143677880933
ENSG00000128829	0.0312312861205148	6.15687823122827	0.310903484966434	0.586214016608909	0.793143677880933
ENSG00000124587	-0.0564791159665952	4.57533950361391	0.310771636009488	0.586292614005387	0.793143677880933
ENSG00000181045	-0.0484317321652349	4.46226435494673	0.310761590827512	0.586298604451952	0.793143677880933
ENSG00000105619	0.0523270549193164	4.79487341166223	0.310694409115506	0.586338614481004	0.793143677880933
ENSG00000231881	0.184607648424833	1.57718444592899	0.310646240786065	0.586370090974063	0.793143677880933
ENSG00000143158	0.0459270502547664	5.31805100526241	0.310606151229741	0.586391161631579	0.793143677880933
ENSG00000228589	0.189653834157946	1.58054361835053	0.310506326685423	0.58645346104945	0.793157166392836
ENSG00000163435	0.265798239007772	0.861669277815456	0.310254651430365	0.586612716589765	0.793157166392836
ENSG00000131697	-0.0516404833358799	4.44106764301784	0.310226273856175	0.586617697772345	0.793157166392836
ENSG00000137486	0.0875143645207069	3.16752415367227	0.310218549126318	0.586622448946414	0.793157166392836
ENSG00000164031	-0.0616933529299458	5.09669800493522	0.310163641927617	0.586655009314565	0.793157166392836
ENSG00000163638	0.111116984349572	3.00035542577602	0.309785778921942	0.586880789926113	0.7933937533047
ENSG00000166148	-0.103357180765972	2.4613022770907	0.309630139463449	0.586974057030899	0.793451172107968
ENSG00000049656	0.023451861148428	7.92007167577954	0.309178719105735	0.587243108811471	0.793689588254006
ENSG00000089050	-0.0382927971934187	5.44150118101352	0.309163780121048	0.58725204923115	0.793689588254006
