gene_id	transcript_id	utr3_mean_conservation	utr3_scored_bases	utr3_length
ENSG00000186205	ENST00000366910	0.15849831755288862	6241	6241
ENSG00000186207	ENST00000334269	0.028874125949536953	286	286
ENSG00000186212	ENST00000334306	0.12043009084600907	1316	1316
ENSG00000186222	ENST00000320776	0.047885143545574826	801	801
ENSG00000186226	ENST00000368770	0.0045480519729702695	770	770
ENSG00000186230	ENST00000334181	0.1091157178153021	1616	1616
ENSG00000186231	ENST00000859766	0.3269782903154186	1474	1474
ENSG00000186260	ENST00000932863	0.25194638177961054	5334	5334
ENSG00000186265	ENST00000383680	0.07275738937633755	5041	5041
ENSG00000186272	ENST00000307658	0.03651655601336524	453	453
ENSG00000186280	ENST00000335080	0.04813739144061085	575	575
ENSG00000186281	ENST00000687910	0.34928514148355516	249	249
ENSG00000186283	ENST00000367627	0.08306940881850242	778	778
ENSG00000186288	ENST00000373519	0.5190961542591022	1508	1508
ENSG00000186297	ENST00000335625	0.4817425642821651	975	975
ENSG00000186298	ENST00000335007	0.8381425506353777	1396	1396
ENSG00000186300	ENST00000334241	0.01871483360003528	6519	6519
ENSG00000186310	ENST00000373079	0.6637283372158398	854	854
ENSG00000186314	ENST00000894037	0.1447652054972986	5064	5064
ENSG00000186318	ENST00000680971	0.40199930815535556	4334	4334
ENSG00000186326	ENST00000334176	0.22068171589654584	1329	1329
ENSG00000186329	ENST00000334567	0.05593338618961567	1261	1261
ENSG00000186334	ENST00000335230	0.09718454083650495	1035	1035
ENSG00000186335	ENST00000335244	0.07126991879466295	1845	1845
ENSG00000186340	ENST00000366787	0.25469098917067684	2042	2042
ENSG00000186350	ENST00000481739	0.12022362124170495	3971	3971
ENSG00000186352	ENST00000335174	0.28324999920472954	224	224
ENSG00000186364	ENST00000334513	0.5546778956013977	475	475
ENSG00000186367	ENST00000564719	0.02676812460821249	1669	1669
ENSG00000186376	ENST00000865785	0.035093796093318134	1354	1354
ENSG00000186377	ENST00000371901	0.059939341055490786	577	577
ENSG00000186393	ENST00000335552	0.07157400710884791	277	277
ENSG00000186395	ENST00000269576	0.6136908080765437	359	359
ENSG00000186399	ENST00000327271	0.3309710511564168	3178	3178
ENSG00000186407	ENST00000412268	0.04160792802238149	2775	2775
ENSG00000186409	ENST00000514642	0.21116205989934017	6078	6078
ENSG00000186416	ENST00000304449	0.7827497539808974	1015	1015
ENSG00000186417	ENST00000396399	0.042533374431817206	3251	3251
ENSG00000186431	ENST00000355524	0.06597366740628921	1557	1557
ENSG00000186432	ENST00000334256	0.30620360718701795	7097	7097
ENSG00000186439	ENST00000962652	0.07240108175589863	3513	3513
ENSG00000186440	ENST00000641540	0.012519315414843411	2045	2045
ENSG00000186442	ENST00000417996	0.07407843159330378	357	357
ENSG00000186446	ENST00000927004	0.0556413487932552	2699	2699
ENSG00000186448	ENST00000344387	0.0905067044006513	4251	4251
ENSG00000186451	ENST00000334325	0.026785407847696875	1165	1165
ENSG00000186452	ENST00000551456	0.11539561862718671	2328	2328
ENSG00000186453	ENST00000295150	0.02353420803928268	1067	1067
ENSG00000186458	ENST00000382376	0.035831284895539287	1790	1790
ENSG00000186462	ENST00000373517	0.7785635030241028	811	811
ENSG00000186468	ENST00000296674	0.05192255288034086	2789	2789
ENSG00000186469	ENST00000556752	0.31866238382484147	3113	3113
ENSG00000186470	ENST00000396934	0.061603205653657137	2558	2558
ENSG00000186471	ENST00000919408	0.25464601682363064	113	113
ENSG00000186472	ENST00000333891	0.3637403026435705	4563	4563
ENSG00000186474	ENST00000529888	0.24419504627095243	323	323
ENSG00000186479	ENST00000334025	0.49715715711590186	3067	3067
ENSG00000186480	ENST00000885533	0.24111075030229714	3693	3693
ENSG00000186487	ENST00000648339	0.833932219793542	3172	3172
ENSG00000186496	ENST00000589332	0.06017096381025291	2521	2521
ENSG00000186501	ENST00000915855	0.040066310365554844	935	935
ENSG00000186509	ENST00000335397	0.012223567557220495	1239	1239
ENSG00000186510	ENST00000861477	0.019782705152223502	451	451
ENSG00000186513	ENST00000641291	0.036709702048513676	2618	2618
ENSG00000186517	ENST00000368013	0.11093758093511083	769	769
ENSG00000186522	ENST00000894640	0.10972552916845651	1512	1512
ENSG00000186523	ENST00000448228	0.0775159999721994	1500	1500
ENSG00000186526	ENST00000612078	0.1888868072588007	1281	1281
ENSG00000186529	ENST00000221307	0.04590348851397298	3440	3440
ENSG00000186532	ENST00000305513	0.12937590223704742	1801	1801
ENSG00000186562	ENST00000334773	0.004523904409270689	1004	1004
ENSG00000186564	ENST00000334793	0.4744550562386309	1068	1068
ENSG00000186566	ENST00000591680	0.5129540883569486	2287	2287
ENSG00000186567	ENST00000911248	0.008049425356165003	870	870
ENSG00000186572	ENST00000335021	0.01236363632911393	88	88
ENSG00000186575	ENST00000672896	0.08499455405861121	3856	3856
ENSG00000186577	ENST00000858099	0.08578640750289479	412	412
ENSG00000186579	ENST00000335186	0.08698999900021591	100	100
ENSG00000186583	ENST00000447830	0.5190686029323689	379	379
ENSG00000186591	ENST00000355621	0.40404756253233065	4205	4205
ENSG00000186599	ENST00000335510	0.000785714295315778	42	42
ENSG00000186603	ENST00000334815	0.045419282479850664	446	446
ENSG00000186625	ENST00000335643	0.8947356326797249	348	348
ENSG00000186628	ENST00000334574	0.08847089830545449	3986	3986
ENSG00000186635	ENST00000932329	0.05053008127388756	2460	2460
ENSG00000186638	ENST00000402558	0.09988150013552513	2000	2000
ENSG00000186642	ENST00000334456	0.23219308121918836	1243	1243
ENSG00000186645	ENST00000671986	0.08296791076664425	1527	1527
ENSG00000186648	ENST00000969240	0.4773121217724331	330	330
ENSG00000186652	ENST00000311862	0.013820143902788221	695	695
ENSG00000186654	ENST00000336985	0.034442396235248834	434	434
ENSG00000186660	ENST00000316059	0.4195650363908574	3844	3844
ENSG00000186665	ENST00000334461	0.3701844759877619	992	992
ENSG00000186666	ENST00000333924	0.09707601266239317	2197	2328
ENSG00000186675	ENST00000373359	0.3887545641449811	493	493
ENSG00000186684	ENST00000664447	0.023528060467685453	3439	3439
ENSG00000186687	ENST00000379380	0.08802162348317141	5827	5827
ENSG00000186710	ENST00000865198	0.23929987296540753	787	787
ENSG00000186714	ENST00000531481	0.17745629999283208	3627	3627
ENSG00000186716	ENST00000305877	0.17082544740092262	2515	2515
ENSG00000186723	ENST00000641419	0.08315193595565379	2376	2532
ENSG00000186732	ENST00000896701	0.15393733227945033	2234	2234
ENSG00000186765	ENST00000417245	0.034799999881070104	50	50
ENSG00000186766	ENST00000388920	0.06063345370316001	2218	2218
ENSG00000186767	ENST00000374884	0.2120045744532157	2842	2842
ENSG00000186777	ENST00000419098	0.19934198108390808	424	424
ENSG00000186787	ENST00000460948	0.08408791153847782	182	182
ENSG00000186788	ENST00000445385	0.014902205155947632	2086	2086
ENSG00000186790	ENST00000335071	0.049503217500867024	777	777
ENSG00000186792	ENST00000359051	0.05690120495154511	415	415
ENSG00000186795	ENST00000850990	0.007061810192094898	453	453
ENSG00000186803	ENST00000357374	0.0013602305537825101	347	347
ENSG00000186806	ENST00000335624	0.021400000098505206	1070	1070
ENSG00000186810	ENST00000373691	0.05014253872626136	449	449
ENSG00000186812	ENST00000330501	0.06515380211248105	3498	3498
ENSG00000186814	ENST00000589178	0.13446599597568573	2485	2485
ENSG00000186815	ENST00000933067	0.09362116993293373	2513	2513
ENSG00000186818	ENST00000391736	0.02845427350491349	2340	2340
ENSG00000186827	ENST00000699969	0.04701746736630781	229	229
ENSG00000186832	ENST00000301653	0.42277707029608597	157	157
ENSG00000186834	ENST00000332499	0.3152717331796961	1829	1829
ENSG00000186838	ENST00000335426	0.15765942030091115	552	552
ENSG00000186844	ENST00000335123	0.013726027564413538	292	292
ENSG00000186847	ENST00000167586	0.30742948758789	156	156
ENSG00000186854	ENST00000409133	0.09640589559132913	441	441
ENSG00000186860	ENST00000334202	0.1611543945650705	421	421
ENSG00000186862	ENST00000619208	0.18497715737309595	788	788
ENSG00000186866	ENST00000331343	0.04911325577770212	3523	3523
ENSG00000186867	ENST00000970622	0.07854659225881068	719	719
ENSG00000186868	ENST00000262410	0.2135181360698072	4163	4163
ENSG00000186871	ENST00000373657	0.13044537784999982	357	357
ENSG00000186886	ENST00000641440	0.009072269617900905	2463	2463
ENSG00000186889	ENST00000335390	0.11766397566137521	991	991
ENSG00000186891	ENST00000379268	0.03390178545599892	336	336
ENSG00000186895	ENST00000334134	0.03521661727014896	337	337
ENSG00000186897	ENST00000334221	0.20719534877467496	645	645
ENSG00000186907	ENST00000335099	0.2669133225397579	623	623
ENSG00000186908	ENST00000426126	0.7545355963801545	2711	2711
ENSG00000186910	ENST00000334708	0.04767605631438438	142	142
ENSG00000186912	ENST00000374519	0.050432132874677404	361	361
ENSG00000186918	ENST00000344423	0.16590252514449674	3129	3129
ENSG00000186919	ENST00000334586	0.002562091519197851	153	153
ENSG00000186924	ENST00000334680	0.0017304347767292158	115	115
ENSG00000186925	ENST00000334046	0.0007459016451917467	122	122
ENSG00000186930	ENST00000334897	0.00408333328232402	96	96
ENSG00000186951	ENST00000407236	0.035978746317090714	8375	8375
ENSG00000186952	ENST00000455884	0.030504612581601635	1084	1084
ENSG00000186965	ENST00000334055	0.08272108828116741	147	147
ENSG00000186967	ENST00000334058	0.0024062500124273356	32	32
ENSG00000186970	ENST00000334067	0.03164843733611633	128	128
ENSG00000186971	ENST00000334068	0.022402985126593274	268	268
ENSG00000186973	ENST00000335282	0.013385542184507182	83	83
ENSG00000186976	ENST00000356087	0.001231884053213171	138	138
ENSG00000186977	ENST00000334151	0.014627906969791755	215	215
ENSG00000186980	ENST00000334160	0.0011000000406056643	10	10
ENSG00000186994	ENST00000868859	0.026233463054830895	257	257
ENSG00000186998	ENST00000961472	0.08821712541041486	654	654
ENSG00000187003	ENST00000333999	0.17437301651899895	126	126
ENSG00000187005	ENST00000335093	0.0010322580844419258	124	124
ENSG00000187010	ENST00000622561	0.143664645070135	1649	1649
ENSG00000187017	ENST00000645284	0.19409774432838767	798	798
ENSG00000187021	ENST00000358834	0.17125423697525857	59	59
ENSG00000187024	ENST00000423807	0.1224946728987262	657	657
ENSG00000187026	ENST00000333892	3.184713527061947e-05	157	157
ENSG00000187033	ENST00000335556	0.038689088215738236	669	669
ENSG00000187037	ENST00000334425	0.044494453313800676	2524	2524
ENSG00000187045	ENST00000862836	0.008905116322580292	1075	1075
ENSG00000187048	ENST00000909022	0.021146847549562045	1253	1253
ENSG00000187049	ENST00000334888	0.13662807033703614	570	570
ENSG00000187051	ENST00000919333	0.04342326734360252	404	404
ENSG00000187054	ENST00000508048	0.0518464304402262	1947	1947
ENSG00000187066	ENST00000530719	0.5121392408618703	79	79
ENSG00000187068	ENST00000335012	0.16816161472809227	6169	6169
ENSG00000187079	ENST00000527636	0.4451302729848015	7515	7515
ENSG00000187080	ENST00000366480	0.0012553191466375868	47	47
ENSG00000187082	ENST00000335479	0.07939999953727238	100	100
ENSG00000187091	ENST00000334661	0.15562815931062499	277	277
ENSG00000187094	ENST00000869269	0.4849454541504383	275	275
ENSG00000187097	ENST00000900873	0.12049461819633063	3995	3995
ENSG00000187098	ENST00000642352	0.7316324485021711	3088	3088
ENSG00000187105	ENST00000553558	0.2337377055311484	122	122
ENSG00000187109	ENST00000618691	0.13174636956301047	11844	11844
ENSG00000187116	ENST00000862984	0.05124462347869481	372	372
ENSG00000187118	ENST00000466830	0.1886393978965031	5513	5513
ENSG00000187122	ENST00000266058	0.140183149095179	3074	3074
ENSG00000187123	ENST00000880626	0.23887503824925052	3289	3289
ENSG00000187134	ENST00000380872	0.029587078218280587	5541	5541
ENSG00000187135	ENST00000883793	0.783552504297698	619	619
ENSG00000187140	ENST00000371116	0.5661311213524445	633	633
ENSG00000187144	ENST00000375577	0.012217616579746297	193	193
ENSG00000187147	ENST00000925767	0.6594467862627937	949	949
ENSG00000187151	ENST00000334289	0.039985124088731436	605	605
ENSG00000187164	ENST00000615301	0.17369603802489106	5073	5073
ENSG00000187166	ENST00000335017	0.06705454546556046	220	220
ENSG00000187170	ENST00000368777	0.00040677967047224106	59	59
ENSG00000187173	ENST00000368779	0.01673181808648885	220	220
ENSG00000187175	ENST00000391617	0.02547859943903084	257	257
ENSG00000187180	ENST00000368783	0.019936651388621506	221	221
ENSG00000187186	ENST00000421828	0.09191963271423426	871	871
ENSG00000187187	ENST00000347077	0.10103005525896626	5257	5257
ENSG00000187189	ENST00000420283	0.3816989288719404	2800	2800
ENSG00000187191	ENST00000315357	0.4858525372792678	1892	1892
ENSG00000187193	ENST00000562939	0.002702453983247714	326	326
ENSG00000187210	ENST00000376730	0.04666088581980497	3748	3748
ENSG00000187223	ENST00000368784	0.02080542995010785	221	221
ENSG00000187231	ENST00000428443	0.21145310803989337	8221	8221
ENSG00000187239	ENST00000907739	0.1082264882072022	3360	3360
ENSG00000187240	ENST00000375735	0.03880000013293179	610	610
ENSG00000187242	ENST00000251643	0.06029888286577881	358	358
ENSG00000187243	ENST00000360134	0.4260227269567126	220	220
ENSG00000187244	ENST00000611077	0.12675580683828444	1593	1593
ENSG00000187257	ENST00000334955	0.424431499945681	3854	3854
ENSG00000187258	ENST00000465305	0.02211221932355742	401	401
ENSG00000187260	ENST00000621812	0.018475054136230944	461	461
ENSG00000187266	ENST00000592375	0.3401116703698314	994	994
ENSG00000187268	ENST00000542843	0.15686159723528179	5260	5260
ENSG00000187272	ENST00000254072	0.011930232600310923	473	473
ENSG00000187288	ENST00000879588	0.03585849058120248	424	424
ENSG00000187323	ENST00000442544	0.4037998476197911	5246	5246
ENSG00000187325	ENST00000341864	0.33247314715644427	1862	1862
ENSG00000187372	ENST00000341948	0.029172834578036867	2459	2459
ENSG00000187391	ENST00000636039	0.0598164744848294	4419	4419
ENSG00000187398	ENST00000336930	0.0839057789324846	3980	3980
ENSG00000187416	ENST00000424859	0.614238278193942	2346	2346
ENSG00000187446	ENST00000854963	0.32993837572428686	2499	2499
ENSG00000187474	ENST00000957103	0.06643461026065237	1514	1514
ENSG00000187475	ENST00000338379	0.45941379295605844	58	58
ENSG00000187479	ENST00000617612	0.47487768633906874	605	605
ENSG00000187486	ENST00000339994	0.08800957512075916	1671	1671
ENSG00000187492	ENST00000343366	0.15084424795010085	565	565
ENSG00000187498	ENST00000648695	0.010418041809464573	1818	1818
ENSG00000187510	ENST00000344636	0.046111946913827855	2260	2260
ENSG00000187513	ENST00000868038	0.10336968614788668	541	541
ENSG00000187514	ENST00000928474	0.9047503568020818	701	701
ENSG00000187516	ENST00000341016	0.04799173569329822	121	121
ENSG00000187522	ENST00000441647	0.06700520861219654	192	192
ENSG00000187527	ENST00000342358	0.0213399208905433	253	253
ENSG00000187531	ENST00000328666	0.194236897924462	477	477
ENSG00000187533	ENST00000344526	0.04811524833452755	3948	3948
ENSG00000187535	ENST00000361339	0.017261121912708063	517	517
ENSG00000187537	ENST00000547848	0.698446400154382	625	625
ENSG00000187545	ENST00000966578	0.028292792878433917	666	666
ENSG00000187546	ENST00000342526	0.04684297524333435	968	968
ENSG00000187550	ENST00000912390	0.015074733117540628	1124	1124
ENSG00000187553	ENST00000651965	0.1040569395181797	843	843
ENSG00000187554	ENST00000964757	0.020681003528487733	1116	1116
ENSG00000187555	ENST00000344836	0.48665176263935905	1901	1901
ENSG00000187556	ENST00000339133	0.050736220784514674	254	254
ENSG00000187559	ENST00000342833	0.0527895334538547	879	879
ENSG00000187566	ENST00000340650	0.029403473118693967	979	979
ENSG00000187569	ENST00000934351	0.017857437943972355	484	484
ENSG00000187581	ENST00000342144	0.08307203344539028	236	236
ENSG00000187583	ENST00000379410	0.02589612396735366	1290	1290
ENSG00000187595	ENST00000436535	0.10876230143983887	1321	1321
ENSG00000187601	ENST00000342972	0.13801691672415473	532	532
ENSG00000187605	ENST00000305799	0.5829773375103865	6001	6001
ENSG00000187607	ENST00000395894	0.11939174181491732	4771	4771
ENSG00000187608	ENST00000624697	0.05816129021977465	62	62
ENSG00000187609	ENST00000465160	0.020121395929924273	1318	1318
ENSG00000187616	ENST00000339996	0.027759999628178777	50	50
ENSG00000187624	ENST00000360127	0.04497096203808451	551	551
ENSG00000187626	ENST00000377294	0.04734980994251206	3419	3419
ENSG00000187627	ENST00000641458	0.1494352693911127	1429	1429
ENSG00000187630	ENST00000870058	0.11435759973078251	2033	2033
ENSG00000187634	ENST00000341065	0.03789573455570371	422	422
ENSG00000187642	ENST00000959770	0.014955010229163634	978	978
ENSG00000187650	ENST00000339485	0.04964991235197372	1711	1711
ENSG00000187658	ENST00000409999	0.03902515736789261	159	159
ENSG00000187664	ENST00000291481	0.054609604589499615	3061	3061
ENSG00000187672	ENST00000940588	0.7119227728220517	3030	3030
ENSG00000187676	ENST00000343307	0.10139685595783754	2608	2608
ENSG00000187678	ENST00000889413	0.3895265246596392	3789	3789
ENSG00000187682	ENST00000338270	0.1790511187693378	313	313
ENSG00000187688	ENST00000577277	0.16629045695951403	241	241
ENSG00000187689	ENST00000339336	0.2241187061111128	278	278
ENSG00000187690	ENST00000342995	0.03058730168009384	315	315
ENSG00000187699	ENST00000340623	0.06468585133730524	3336	3336
ENSG00000187701	ENST00000460972	0.03369892475580777	93	93
ENSG00000187713	ENST00000343666	0.07302819962972884	922	922
ENSG00000187714	ENST00000374115	0.11584776862074678	381	381
ENSG00000187715	ENST00000965238	0.02049025309560662	4822	4822
ENSG00000187720	ENST00000261862	0.08119137965377611	6009	6009
ENSG00000187726	ENST00000897971	0.057156069426275144	173	173
ENSG00000187730	ENST00000378585	0.027764705682815125	476	476
ENSG00000187733	ENST00000684141	0.02257352928384481	68	68
ENSG00000187735	ENST00000396401	0.395742912798071	1552	1552
ENSG00000187736	ENST00000356853	0.16671867887152717	7024	7024
ENSG00000187741	ENST00000568369	0.3669311244909732	1147	1147
ENSG00000187742	ENST00000935999	0.03924780007114451	2841	2841
ENSG00000187753	ENST00000339137	0.0416781448215758	1423	1423
ENSG00000187754	ENST00000298181	0.062457654928729386	614	614
ENSG00000187758	ENST00000908169	0.09852123598237324	259	259
ENSG00000187764	ENST00000450295	0.25934167398453023	2318	2318
ENSG00000187766	ENST00000334662	0.13622972938999836	74	74
ENSG00000187772	ENST00000345080	0.6312033418787047	4549	4549
ENSG00000187773	ENST00000343998	0.0030840092776629204	1726	1726
ENSG00000187775	ENST00000389840	0.03670334933508348	209	209
ENSG00000187778	ENST00000546244	0.28335057549585385	348	348
ENSG00000187783	ENST00000389583	0.01768443497960944	1876	1876
ENSG00000187790	ENST00000554030	0.07304055398450077	2022	2022
ENSG00000187791	ENST00000340783	0.08915100695609096	298	298
ENSG00000187792	ENST00000341976	0.04936166468489753	5118	5118
ENSG00000187796	ENST00000371732	0.0015115607250616428	346	346
ENSG00000187800	ENST00000858321	0.10501713585628611	1634	1634
ENSG00000187801	ENST00000484445	0.2149332785846388	1214	1214
ENSG00000187806	ENST00000341689	0.09813924037305174	474	474
ENSG00000187808	ENST00000343905	0.044783645674421294	587	587
ENSG00000187815	ENST00000853134	0.0596687899862422	471	471
ENSG00000187821	ENST00000515777	0.2568121550891559	181	181
ENSG00000187823	ENST00000859811	0.06296936318886638	2905	2905
ENSG00000187824	ENST00000341871	0.03611075075632833	2158	2158
ENSG00000187833	ENST00000409561	0.11037820479937065	156	156
ENSG00000187837	ENST00000718281	0.06585881223109984	1027	1027
ENSG00000187838	ENST00000324822	0.34889209747249345	658	658
ENSG00000187840	ENST00000338825	0.2796534881935195	430	430
ENSG00000187848	ENST00000542301	0.18654633022463185	831	831
ENSG00000187855	ENST00000342331	0.01971113554224097	907	907
ENSG00000187857	ENST00000641576	0.10492414866967686	3230	3230
ENSG00000187860	ENST00000338306	0.02983765557002087	1928	1928
ENSG00000187862	ENST00000368236	0.004699743398540105	1169	1169
ENSG00000187866	ENST00000394264	0.2022260908686097	4538	4538
ENSG00000187867	ENST00000661591	0.42187190057194124	242	242
ENSG00000187871	ENST00000340465	0.03213125019319705	640	640
ENSG00000187889	ENST00000343433	0.0938004536169862	882	882
ENSG00000187902	ENST00000376325	0.08199275371700186	4416	4416
ENSG00000187905	ENST00000442047	0.04555332797964842	2494	2494
ENSG00000187908	ENST00000866238	0.010347953348758232	342	342
ENSG00000187912	ENST00000417570	0.03881892335469226	1839	1839
ENSG00000187918	ENST00000641930	0.008905308526612832	2091	2091
ENSG00000187922	ENST00000497771	0.007789667928935032	1355	1355
ENSG00000187942	ENST00000344642	0.25687342203652297	3010	3010
ENSG00000187944	ENST00000342506	0.036701285976245925	1011	1011
ENSG00000187950	ENST00000537054	0.03213847896943628	881	881
ENSG00000187954	ENST00000530374	0.1732471772004211	797	797
ENSG00000187955	ENST00000297848	0.10181895813626936	2342	2342
ENSG00000187957	ENST00000341772	0.7835960492221322	911	911
ENSG00000187959	ENST00000397671	0.0371656314347915	483	483
ENSG00000187961	ENST00000338591	0.07127651536751672	528	528
ENSG00000187969	ENST00000339534	0.851636703845117	267	267
ENSG00000187980	ENST00000429261	0.024894083278766275	2738	2738
ENSG00000187987	ENST00000289788	0.03100220997758642	1810	1810
ENSG00000187994	ENST00000593424	0.07853643407010971	1290	1290
ENSG00000187997	ENST00000340363	0.010896414441364516	251	251
ENSG00000188000	ENST00000344248	0.022824118271855383	2098	2098
ENSG00000188001	ENST00000345063	0.18008608389624006	4484	4484
ENSG00000188010	ENST00000409077	0.40361538425176624	273	273
ENSG00000188011	ENST00000343216	0.0011511839831244532	549	549
ENSG00000188013	ENST00000418141	0.17022054411507467	331	331
ENSG00000188015	ENST00000368713	0.031563739386313294	353	353
ENSG00000188021	ENST00000338222	0.539475943600234	2120	2120
ENSG00000188026	ENST00000376874	0.10566384876102858	2484	2484
ENSG00000188032	ENST00000548523	0.14031428532297946	210	210
ENSG00000188033	ENST00000311437	0.024956214407160497	4385	4385
ENSG00000188037	ENST00000343257	0.03498305131728619	118	118
ENSG00000188038	ENST00000576758	0.09880152690839307	131	131
ENSG00000188039	ENST00000524140	0.08769938225741898	2914	2914
ENSG00000188042	ENST00000390645	0.3817057633671026	2967	2967
ENSG00000188050	ENST00000340112	0.5039056598270347	53	53
ENSG00000188051	ENST00000341130	0.15182507925866087	949	949
ENSG00000188056	ENST00000341495	0.019186258710902314	1863	1863
ENSG00000188060	ENST00000465518	0.03833258257079002	1332	1332
ENSG00000188064	ENST00000339464	0.062032530203379364	2490	2490
ENSG00000188070	ENST00000433688	0.19624503697022364	3526	3526
ENSG00000188076	ENST00000342878	0.07936000024713576	125	125
ENSG00000188089	ENST00000399518	0.04401657459659255	2172	2172
ENSG00000188092	ENST00000314163	0.029066666843783524	675	675
ENSG00000188095	ENST00000341735	0.026814285731164827	420	420
ENSG00000188100	ENST00000343959	0.12944642768291356	56	56
ENSG00000188107	ENST00000393380	0.022045543950014755	3052	3052
ENSG00000188112	ENST00000341865	0.05996214997137556	2642	2642
ENSG00000188120	ENST00000405239	0.48203171238857695	1892	1892
ENSG00000188124	ENST00000641124	0.015138177285004127	2381	2381
ENSG00000188130	ENST00000215659	0.011908000154420733	500	500
ENSG00000188133	ENST00000342743	0.18683387481428146	4310	4310
ENSG00000188152	ENST00000354649	0.02219939118221436	657	657
ENSG00000188153	ENST00000949141	0.567737382614664	1169	1169
ENSG00000188155	ENST00000400368	0.0016050420265190867	119	119
ENSG00000188157	ENST00000652369	0.09930052733464537	1138	1138
ENSG00000188158	ENST00000380060	0.8264603404195652	3530	3530
ENSG00000188162	ENST00000399391	0.037417910577344	1206	1206
ENSG00000188163	ENST00000344774	0.3264653476077307	101	101
ENSG00000188167	ENST00000416695	0.0188052217626884	2413	2413
ENSG00000188171	ENST00000601440	0.0919133533840148	4351	4351
ENSG00000188175	ENST00000394468	0.10397135054341315	733	733
ENSG00000188176	ENST00000338859	0.34463581766445156	832	832
ENSG00000188177	ENST00000409871	0.22265473536264066	7571	7571
ENSG00000188186	ENST00000490633	0.49156559763969065	343	343
ENSG00000188191	ENST00000852413	0.03264991889756423	1234	1234
ENSG00000188199	ENST00000372321	0.012022298550379147	1749	1749
ENSG00000188211	ENST00000338965	0.2624684200999135	4829	4829
ENSG00000188215	ENST00000917271	0.420366807071336	4989	4989
ENSG00000188219	ENST00000626191	0.19091706168691636	844	844
ENSG00000188227	ENST00000445217	0.08223093838303004	5456	5456
ENSG00000188229	ENST00000340384	0.31189404007522326	151	151
ENSG00000188234	ENST00000616763	0.9752242998611704	321	321
ENSG00000188243	ENST00000682242	0.05012509078989652	1375	1375
ENSG00000188257	ENST00000400520	0.032388888927245583	270	270
ENSG00000188263	ENST00000695951	0.023793875145016352	5094	5094
ENSG00000188266	ENST00000388988	0.028483025191837	2975	2975
ENSG00000188269	ENST00000322301	0.0007233429530377819	1041	1041
ENSG00000188277	ENST00000344320	0.02625175312869734	1426	1426
ENSG00000188282	ENST00000374155	0.10094212651914575	743	743
ENSG00000188283	ENST00000684119	0.05670902288653334	5076	5076
ENSG00000188290	ENST00000428771	0.022597938830023343	97	97
ENSG00000188293	ENST00000437936	0.0278910413036601	413	413
ENSG00000188295	ENST00000366501	0.2254172045371986	465	465
ENSG00000188305	ENST00000342063	0.008139180230909872	1049	1049
ENSG00000188306	ENST00000691416	0.06220977915519237	634	634
ENSG00000188312	ENST00000375587	0.12863563700031103	7380	7380
ENSG00000188313	ENST00000907639	0.012648190074003453	1768	1768
ENSG00000188315	ENST00000343010	0.030976393217216937	2584	2584
ENSG00000188316	ENST00000341276	0.0036598712579614997	932	932
ENSG00000188321	ENST00000393883	0.08671342768939212	2830	2830
ENSG00000188322	ENST00000341901	0.21563866144444416	2928	2928
ENSG00000188324	ENST00000358433	0.012369999999646098	300	300
ENSG00000188334	ENST00000344839	0.36822289210486125	166	166
ENSG00000188338	ENST00000888662	0.1633496609370462	1327	1327
ENSG00000188340	ENST00000641131	0.03702113819919049	2460	2460
ENSG00000188342	ENST00000912523	0.07552154523401451	1346	1346
ENSG00000188343	ENST00000518322	0.08569349853816405	3230	3230
ENSG00000188352	ENST00000894775	0.12912781964952505	532	532
ENSG00000188368	ENST00000598490	0.531368522197607	521	521
ENSG00000188372	ENST00000336517	0.16720000021159648	15	15
ENSG00000188373	ENST00000372126	0.0016988636405475324	528	528
ENSG00000188375	ENST00000340398	0.9168031364342665	574	574
ENSG00000188379	ENST00000380206	0.00033858267972649143	508	508
ENSG00000188385	ENST00000657994	0.08744237181445667	5093	5093
ENSG00000188386	ENST00000374806	0.10203244212936816	2805	2805
ENSG00000188389	ENST00000334409	0.0013057921867931873	1174	1174
ENSG00000188393	ENST00000455827	0.009126843733144346	339	339
ENSG00000188394	ENST00000616002	0.20300000006741636	49	49
ENSG00000188396	ENST00000854449	0.7233739150698175	115	115
ENSG00000188404	ENST00000650983	0.022816800772461298	1119	1119
ENSG00000188408	ENST00000602297	0.005255319117832638	141	141
ENSG00000188419	ENST00000357749	0.1511837681521918	3450	3450
ENSG00000188425	ENST00000341294	0.03337253056615959	1063	1063
ENSG00000188428	ENST00000853651	0.3183634183139876	2083	2083
ENSG00000188452	ENST00000684145	0.08164810694345503	3143	3143
ENSG00000188467	ENST00000482911	0.021901320871678502	2574	2574
ENSG00000188483	ENST00000372491	0.7996555213499807	1286	1286
ENSG00000188486	ENST00000530167	0.145438934718682	1089	1089
ENSG00000188487	ENST00000379554	0.11145633548655234	1168	1168
ENSG00000188488	ENST00000884745	0.0388569806720406	881	881
ENSG00000188493	ENST00000470681	0.11777772003251968	1921	1921
ENSG00000188501	ENST00000341509	0.06446834458720187	1311	1311
ENSG00000188505	ENST00000339852	0.011298758792794138	1128	1128
ENSG00000188508	ENST00000338897	0.13771153869814812	104	104
ENSG00000188517	ENST00000399132	0.3489213766264205	5202	5202
ENSG00000188522	ENST00000388995	0.16360272377546412	2570	2570
